source,pre,ResuPred,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
lincangnews.cn,效果 ， 如 肥胖者 体重 减轻 10千 克 ， 收缩压 可 下降 5～20 mmHg ； 膳食 限 盐 （ 食盐 ＜ 6 克 ） ， 收缩压 可 下降 2～8mmHg ； 减少 脂肪 摄入 可使 收缩 压 和 舒张压 分别 下降 6mmHg 和 3mmHg ； 规律 运动 和 限制 饮酒 均 可,shi,血压 下降 。,,,,,,,
53info.com,1 、 用于 石油 、 天然气 的 钻探 、 掘井 等 工程 ①含 CMC 的 泥浆 能使 井壁 形成 薄而坚 ， 渗透性 低 的 滤饼 ，,shi,失水量 降低 。,,,,,,,
53info.com,② 在 泥浆 中 加入 CMC 后 ， 能使 钻机 得到 低 的 初 切力 ，,shi,泥浆 易于 放出 裹在 里面 的 气体 ， 同时 把 碎物 很 快 弃 于 泥坑 中 。,,,,,,,
53info.com,2 ， 导热 硅 橡胶 ， 加入 导热 陶瓷 粉 可以 提高 硅 橡胶 的 导热 系数 ， 而 其 不 影响 透明性 ， 适当 的 添加 量 可以,shi,硅橡胶 的 导热 系数 达到 1.58-2W/ ( m•K ),,,,,,,
scol.com.cn,， “ 社会 有关 部门 、 行业 协会 、 新闻 媒体 、 社会 公众 等 各方面 都 应 积极 参与 到 食品 安全 社会 共治 中 来 ； 每 名 消费者 都 应 成为 食品 安全 违法 行为 的 监督 主体 ， 自觉 学法 、 知法 、 守法 、 用法 ，,shi,危害 公众 食品 安全 的 不法 分子 无处 遁形 。 ”,,,,,,,
tignet.cn,： 54524537 群② ： 104496983 ） * 加本群 时 请 注明 是 代理商 + 地区 ， 我们 以便 加 您 ， 否则 概不 加入 * ， 热诚 邀请 您 加入 找 产品 、 分享 经验 ， 我们 将 不负众望 、 继续 努力 、 做好 周到 而 细致 的 服务 工作 ，,shi,网络 招商 市场 健康 有序 发展 。,,,,,,,
jntimes.cn,不仅如此 ， 极端 组织 大肆 利用 网络 传播 极端 思想 、 招募 “ 志愿者 ” ，,shi,反恐 成为 欧洲 长期 而 艰难 的 挑战 。,,,,,,,
takungpao.com,最后 ， 我们 也 希望 圣富 法师 ， 注重 佛教 自身 建设 ，,shi,九华山 真正 成为 国际 一流 佛教 模范 道场 ， 为 实现 中华 民族 伟大 复兴 的 中国 梦 发挥 正 能量 !,,,,,,,
120ask.com,先把 面粉 过筛 ， 放在 案板 上 围 成圈 ， 把 食物 、 食臭粉 、 白砂糖 、 糖浆 、 鲜蛋 放在 圈内 擦匀,shi,之 溶解 ， 再 放入 油料 、 核桃 仁和匀 ， 然后 把 面粉 投入 拌匀 ， 分成 200 个 小 剂 ， 用手 搓成 圆形 ， 放进 饼盘 ， 在 每 个 饼坯 中央 用手 指压 一 小孔 ， 扫 上 蛋浆 ， 粘上 榄仁 ， 再 扫 一 次 蛋浆,,,,,,,
nsa.gov.cn,中方 愿 同 各 方 携手 努力 ，,shi,本 组织 牢牢 植根于 团结 互信 的 土壤 ， 继续 成长 壮大 ， 更加 枝繁 叶茂 ！,,,,,,,
7p.com.cn,公司 秉承 “ 创造 价值 、 分享 成功 ” 的 企业 理念 ， 通过 兴办 一 系列 的 专业 市场 ， 并 向 商户 提供 全面 、 周到 、 细致 的 服务 ， 努力 创新 不断 提高 服务 范围 和 效率 ， 全力 打造 “ 百合隆 ” 品牌 ， 努力,shi,百合隆 成为 深圳 专业 的 一 面 旗帜 。,,,,,,,
7p.com.cn,铁路 、 长途 客运 、 城市 公交 等 多 种 交通 工具 ， 交通 便利 ， 独有 的 北京 动物园 、 北京 展览馆 、 首都 体育馆 、 北京 天文台 等 人文 景观 优势 ， 每 日 汇集 汹涌 的 人群 ， 带来 无限 商机 ， 以上 种种 得天独厚 的 优越 条件,shi,动物园 地区 当仁不让 的 成为 北京 服装 贸易 的 商业 中心 之一 。,,,,,,,
7p.com.cn,富民 第二 市场 、 富民 夜市 、 富民 皮 料 皮具 批发 市场 ， 富民 进出口 公司 和 富民 时装网 ， 富民 服务 公司 拟 投资 建 一 座 占地 3000 亩 的 富民 物流 中心 ， 其中 包括 首 期 占地 500 亩 投资 20亿 元 的 富民 商贸城 ，,shi,富民 成为 华南 地区 拥有 传统 与 现代 物流 相 结合 的 商业 航母 。,,,,,,,
goodedu.cn,因此 ， 一 份 考研 试题 的 命制 汇聚 了 英语 学术界 大量 的 泰斗 与 名师 ， 他们 组成 命题 专家 团队 ， 经过 好几 轮 的 研讨会 ， 倾注 了 历时 近 一 年 的 时间 和 心血 才,shi,一 份 有信度 、 效度 、 区分 度 的 考研 试卷 呈现 在 考生 面前 。,,,,,,,
goodedu.cn,3 ) 合理 组织 文章 结构 ，,shi,其 内容 统一 、 连贯 ;,,,,,,,
goodedu.cn,在 一 篇 240 ～ 280 词 的 文章 中 留出 20 个 空白 ， 要求 考生 从 每 题 给出 的 4 个 选项 中 选出 最佳 答案 ，,shi,补全 后 的 文章 意思 通顺 、 前后 连贯 、 结构 完整 。,,,,,,,
gogocn.com,最早 的 移民 来自 法国 ， 后来 英国 移民 逐渐 占了 多数 ， 二 次 大战 之后 ， 来自 其他 国家 的 移民 也 逐渐 增多 ，,shi,加拿大 逐渐 形成 了 一 个 多元 文化 的 移民 国家 。,,,,,,,
dbsedu.cn,协作 ， 既 要 谦虚 谨慎 、 互相 尊重 、 互帮互学 、 维护 其他 教师 在 学生 中 的 威信 ， 而 不 是 相互 抵触 、 相互 拆台 、 搬弄 是非 ， 又 要 关心 集体 ， 维护 学校 荣誉 ， 心 往 一 处 想 ， 劲往 一 处,shi,， 形成 教育 合力 ， 群策 群力 ， 共同 发展 ， 那么 ， 很多 教育 问题 就 可以 迎刃而解 。,,,,,,,
dxlw123.cn,分析 颈髓 损伤 产生 SIADH 的 机制 可能 为 ： ( 1 ) 颈部 外伤 时 带动 颅脑 剧烈 运动 ，,shi,大脑 在 颅腔 内 的 位移 使丘 下部 受到 刺激 、 牵 拉 损伤 引起 下丘脑 - 垂体 - 肾上腺 轴 调节 中枢 功能 紊乱 、 减弱 ； LeeWJ 等 ［ 6 ］ 对 20 例 T6 以上 脊髓 损伤 病人 的 研究 也 证实 有 下丘脑 - 垂体 - 肾上腺,,,,,,,
dxlw123.cn,三 者 均,shi,ADH 分泌 阈值 下降 ， ADH 分泌 增加 。,,,,,,,
youth.cn,省下 来 的 零花钱 捐给 班上 一 个 患 白血病 的 同学 ； 2011年 在 武汉 美术班 学习 时 ， 一 天 晚上 12点 左右 ， 有 位 女 同学 不慎 从 楼梯 上 摔 下来 ， 他 背起 同学 一 口 气 走到 几 公里 外 的 光谷 医院 ，,shi,同学 得到 及时 救治 ； 在 部队 里 ， 冯宁 经常 到 驻地 附近 的 养老院 看望 老人 … … （ 作者 ： 田豆豆 ）,,,,,,,
sina.com.cn,据 她 了解 ， 一 吨 走私 白糖 比 云南 白糖 便宜 300 元 左右 ， 其 极 低 的 价格,shi,云南 白糖 的 客户 大量 流失 ， “ 从 今年 来看 ， 云南 白糖 卖 不动 。,,,,,,,
jgnz.cn,手术 治疗 的 原则 是 ： 一 是,shi,短的 阴茎 皮肤 得到 延长 和 将 包皮 腔 扩大 ； 二 是 将 隐匿 的 阴茎 海绵体 牵 出来 ， 加以 固定 。,,,,,,,
jgnz.cn,正常 肉膜 是 一 层 有 弹性 的 结构 ， 使得 阴茎 皮肤 在 深层 结构 上 可 自由 滑动 ， 如 肉膜 发育 不良 ， 弹性 差 则 会 限制 阴茎 的 伸缩 ，,shi,阴茎 固定 于 耻骨 联合 的 下方 ， 而 致 因 阴茎体 隐匿 于 皮下 。,,,,,,,
jgnz.cn,手术 矫正 即 通过 切除 无弹性 的 肉膜 层 纤维 组织 ，,shi,阴茎 伸长 ， 并 与 阴茎 的 长度 相 适应 。,,,,,,,
jgnz.cn,肉膜 层 的 纤维素 带 中 附着 在 从 冠状 沟 附近 至 阴茎 根部 各 部位 ， 如果 附着 的 部位 越 远 ， 阴茎 隐匿 的 程度 就 越 严重 ， 对 这些 情况 较为 严重 的 病例 ， 只 切除 纤维 索 带 尚 不 能,shi,隐匿 阴茎 得到 完全 的 矫正 ， 还 需要 切除 耻骨 上 脂肪垫 。,,,,,,,
ptotour.com,【 亚 斯 总督 酒店 】 位于 YASISLAND 岛上 的 亚斯 总督 酒店 以 超现代 风格 的 设计 以及 矗立 于 F1 赛道 上 特别 地理 位置 ，,shi,其 成为 阿布扎比 的 独特 地标 ， 每当 一年一度 的 F1 一 级 方程式 赛车 阿布扎比 站在 此 举 行时 ， 酒店 独特 的 观赛 位置 更是 吸引 众多 贵宾 ， 名流 前来 选择 入住 。,,,,,,,
qq.com,“ 我们 这 套 设备 的 发明 ， 可以,shi,科研 工作者 不 用到 深海 采集 样品 就 能 探测 某个 海域 是否 有 可燃 冰 存在 的 可能 。 ”,,,,,,,
fmxy.com,全 国 按摩 职校 中 ， 首 家 开办 按摩 全能 班 ， 实施 “ 交 一 项 的 费用 ， 学 十 项 的 技能 ” 战略 ， 惠及 普遍 学生 ，,shi,同行 望尘莫及 。,,,,,,,
szjjedu.com,最 可能 是 ① 气候 干旱 ， 降水 少 ， 蒸发 旺盛 ② 上游 建 拦水坝 ， 使入 湖 径流 减少 ③ 过度 开采 地下 水 ， 地下 水位 下降 ④ 湖区 生态 环境 恶化 ， pH 值 上升 ⑤ 工业 生产 如 采矿 、 洗矿 ， 工业 排放 废水 ，,shi,水质 下降 ⑥ 湖区 周边 林地 被 砍伐 ， 涵养 水源 能力 下降 来源 进步 网 www.szjjedu.comA ． ①②③B．②③⑥C．① ②④D ． ②⑤⑥ 30 ． 保护 红碱淖 是 当务之急 。,,,,,,,
szjjedu.com,（ 6 分 ） ( 2 ) 指出 大地震,shi,日本 向 什么 方向 移动 ， 并 说明 判断 理由 。,,,,,,,
cctv.com,日本 一 个 研究 小组 通过 向 一 种 “ 超 免疫 缺陷鼠 ” 移植 人类 造血 干 细胞 ，,shi,实验鼠 拥有 与 人类 几乎 相同 的 免疫 系统 ， 从而 得以 在 实验鼠 体内 制成 艾滋病 病毒 抗体 。,,,,,,,
cctv.com,据 《 日本 经济 新闻 》 ２０日 报道 ， 日本 国立 传染病 研究所 和 东京 医科 齿科 大学 的 研究 人员 将 人类 造血 干 细胞 植入 “ 超 免疫 缺陷鼠 ” 体内 ，,shi,实验鼠 产生 成 与 人类 相同 的 血液 。,,,,,,,
yy.gov.cn,，,shi,社区 活动 有靠 ， 社区 老年人 有 养 ！,,,,,,,
gansudaily.com.cn,法官 的 沟通 ， 及时 掌握 抗诉 案件 审理 动态 ， 案件 发回 原审 法院 重审 后 ， 经常 主动 与 主审 法官 沟通 ， 交换 对 案件 的 意见 ， 双方 将 原审 判决 认定 事实 ， 采信 的 证据 和 运用 的 法律 与 检察院 抗诉 反复 对比 ，,shi,主审 法官 感到 检察 机关 对 案件 的 重视 ， 抗诉 的 观点 有理 、 有据 ， 使 人 心服 口服 。,,,,,,,
gansudaily.com.cn,经常 主动 与 主审 法官 沟通 ， 交换 对 案件 的 意见 ， 双方 将 原审 判决 认定 事实 ， 采信 的 证据 和 运用 的 法律 与 检察院 抗诉 反复 对比 ， 使 主审 法官 感到 检察 机关 对 案件 的 重视 ， 抗诉 的 观点 有理 、 有据 ，,shi,人 心服 口服 。,,,,,,,
hnkjj.gov.cn,八 、 文字 的 创造 和 传播 ，,shi,民间 的 创新 越来越 多 。,,,,,,,
shby.com.cn,2 ： 泵长期 运行 后 ， 由于 机械 磨损 ，,shi,机组 噪音 及 振动 增大 时 ， 应 停机 检查 ， 必要 时 需 更换 易损 件 （ 叶轮 、 轴封 、 轴承 与 密封环 ） ， 机组 大 修期 一般 为 5000-8000 小时 。,,,,,,,
stzp.cn,未来 ， 益 明人 将 不断 努力 ， 完善 服务 质量 ， 提高 员工 的 专业 技能 ， 与时俱进 ，,shi,我们 的 管理 更 规范 ， 服务 更 令您 满意 。,,,,,,,
lediaoyan.com,优质 的 售 前 、 售后 以及 个性化 服务 ，,shi,客户 得到 满意 产品 之时 更 得到 一 种 享受 和 人文 关怀 。,,,,,,,
jutuw.com,死海 黑 泥中 富含 30 多 种 矿物质 ， 将 其 渗入 到 皮肤 的 皱纹 和 毛孔 中 可,shi,皮肤 得到 很 好 的 清洁 和 滋养 ， 让 皮肤 会 像 婴儿 般 柔滑 。,,,,,,,
vsharing.com,知道 了 它 ， 你 就 可以 轻松地 降低 对方 对 你 的 期望 ， 还 可以 容易 地 获得 更 多 的 支持 和 帮助 ， 更 重要 的 是 ， 它 总会,shi,你 的 成绩 比 实际 成果 显得 更加 优秀 、 更加 突出 、 更加 成功 。,,,,,,,
youth.cn,朝鲜 应该 暂停 核导 活动 、 美 韩 也 应该 暂停 大 规模 军演 和 部署 “ 萨德 ” ， 通过 “ 双 暂停 ” 让 原本 就 紧张 复杂 的 朝鲜 半岛 局势 缓和 下来 ，,shi,各方 重新 回到 谈判 桌前 ， 通过 平等 协商 ， 共 谋 半岛 长治久安 之 策 。,,,,,,,
sle999.com,雄性 激素 和 肾上腺 皮质 类 固醇 合用 常 能,shi,血象 进步 ， 贫血 明显 减轻 ， 骨髓 象 也 能 好转 ， 但 停药 后 容易 复发 ， 因此 必须 用 小 剂量 长期 维持 ， 以 保持 全 血 细胞 减少 的 缓解 。,,,,,,,
cnw.com.cn,移动 化是 敏捷 性的 代名词 ， 适应 移动 软件 开发 的 快 节奏 世界 ， 就 其 本质 而言 ， 有助于 增加 商业 灵敏性 ，,shi,企业 能 迅速 抓住 新 机遇 。,,,,,,,
cnw.com.cn,应用 程序 接口 （ API ） 能 封装 后端 信息 系统 ，,shi,它们 能 被 前端 移动 应用 使用 ， 创造 出 全新 的 用途 。,,,,,,,
cnw.com.cn,API 也,shi,第三 方 开发者 可以 接触 到 企业 资源 。,,,,,,,
cnw.com.cn,如果 没有 综合性 的 安全 保证 ， 这些 不同 的 服务 将,shi,你 的 公司 暴露 在 各种各样 的 威胁 之下 。,,,,,,,
cnw.com.cn,同时 ， 很多 传统 管理 供应商 （ 包括 CATechnologies ） 正在,shi,经过 验证 的 工具 能 尽快 适应 移动 化 新 世界 ， 并 正在 获取 填补 一切 缺口 所需要 的 技术 。,,,,,,,
cpnn.com.cn,按照 该 市 规划 ， “ 十二五 ” 末 ， 将 实现 再造 一 个 重庆 工业 和 国企 系统 的 目标 ，,shi,重庆 工业 和 国有 企业 经济 总量 双双 突破 2.5万亿 元 。,,,,,,,
hbver.com,现代 科学,shi,我国 “ 药食 同源 ” 的 传统 观念 受到 挑战 。,,,,,,,
hbver.com,奥运会 是 竞技 体育 的 至高 殿堂 ， 以 北京 奥运会 开幕 日 作为 “ 全民 健身 日 ” 意义 非凡 ， 拉近 了 竞技 体育 与 全民 健身 的 距离 ，,shi,二者 相互 促进 、 有机 结合 。,,,,,,,
hbver.com,实现 实名 挂号 是否 能,shi,这 种 情况 得到 改观 进而 实现 优质 医疗 资源 的 高效 利用 ， 国人 拭目以待 。,,,,,,,
fixhome.com.cn,通过 时间点 恢复 技术 ， 对 最后 一 次 全 备份 以及 以后 的 任意 备份 ， 按照 一 个 作业 进行 恢复 ， 或者 进行 回溯 式 恢复 ，,shi,数据库 能够 恢复 到 某个 特定 时刻 ， 而 不 是 根据 上次 的 备份 作业 恢复 到 特定 恢复 点 ， 可以 对其 进行 一致性 检查 。,,,,,,,
fixhome.com.cn,采用 磁盘 、 CD-R / CD-RW ， 智能 灾难 恢复 选件 能够 快速 恢复 停机 的 服务器 ，,shi,用户 能够 从 最近 的 一 次 完整 备份 中 恢复 ， 包括 完全 备份 、 增量 备份 。,,,,,,,
autoreport.cn,另外 ， 建立 将 在 伊朗 建立 一 个 工厂 ， 到 2021年 ， 通过 工厂 的 需求 ，,shi,阿尔及利亚 和 摩洛哥 当地 采购 率 达到 70％ 。,,,,,,,
agrice.cn,对于 行距 小 、 封垄 早 的 棉田 ， 把 棉株 轻轻 向 两 边 推 ， 隔 一行 ， 推 一行 ，,shi,地面 见光 ， 降低 土壤 湿度 。,,,,,,,
xz5u.cn,在 大雪 覆盖 的 公路 上 起步 ， 会,shi,汽车 变得 困难 ， 为了 能够 顺利 进入 车道 ， 最好 稍微 前后 移动 一 下车 ， 或者 用 工具 清除 车前 的 积雪 。,,,,,,,
xz5u.cn,轻 踩 油门 ， 不要,shi,车轮 空转 ， 否则 车轮 会 越陷越深 。,,,,,,,
lygkx.org.cn,这 次 活动 辖区 内 的 居民 踊跃 参加 ， 现场 一 派 其 乐融融 的 景象 ， 通过 这 次 健康 生活 知识 有 奖 问答 活动 的 开展 ，,shi,每 一 位 参加 活动 的 居民 都 掌握 了 基本 健康 生活 知识 ， 活动 取得 良好 效果 。,,,,,,,
youkecn.com,学者 周德仓 发表 文章 对 奉国寺 给予 极 高 的 赞誉 ： “ 在 相当 长 的 历史 时期 ， 中国 东北 地区 并不 是 中华 文化 中心 ， 但是 ， 奉国寺 却 以 它 突出 的 特色 和 完美 的 遗存 ，,shi,辉煌 的 中华 文化 通过 建筑 、 雕塑 、 彩绘 等 艺术 形式 展现 给 世人 。 ”,,,,,,,
sxkx.org.cn,， 面向 140多 个 大 樱桃 种植 大户 ， 由 协会 理事长 张晓文 主讲 ， 现场 举办 了 一 场 大 樱桃 科技 讲座 ， 讲解 大 樱桃 春季 管理 实用 技术 ， 宣讲 发展 大 樱桃 观光 农业 的 意义 和 前景 ， 发送 技术 资料 近 千 份 ，,shi,群众 品尝 了 一 次 实用 实际 实惠 的 科技 快餐 ， 萌生 了 对 依靠 科技 发展 观光 农业 实现 增收 致富 美好 前景 的 新 的 憧憬 。,,,,,,,
gd226.cn,BX2 系列 显微镜 拥有 高 质量 、 极 佳 的 性能 价格比 的 特点 ，,shi,常规 镜检 工作 更 快捷 、 更 简易 、 更 有 效率 。,,,,,,,
gd226.cn,操作 无 疲劳 ， 手 的 移动 最少 ， 主 开关 和 光 强 调节 旋钮 位于 显微镜 的 前部 ， 使用 人员 能够 把手 放在 桌面 上 进行 操作 ，,shi,手 的 移动 最小 。,,,,,,,
gd226.cn,BX2 系列 可变 倾角 观察筒 系列 （ U-CTBI ， U-TBI-3 ， U-TTBI 和 U-ETBI ） 设计 用于 增加 舒适 、 减少 疲劳 ，,shi,操作 人员 能够 长时间 地 保持 注意力 。,,,,,,,
gd226.cn,其中 一 种 型号 提供 了 优越 的 性能 价格比 ， 另 一 种 型号 通过 对 观察 姿势 的 详尽 研究 ， 大大 改善 了 人机 工程学 设计 ， 还有 一 种 型号,shi,镜检 图像 与 样品 移动 方向 相同 。,,,,,,,
cfzjob.cn,较好 的 少 淑女 品牌 的 产品 特色 、 货品 结构 及 设计 研发 特点 ， 有 敏锐 的 市场 观察 分析 思维 ， 喜欢 时尚 、 自己 时尚 ； 3 ） 能 及时 获悉 国际 流行 趋势 信息 ， 并 努力 应用于 产品 研发 中 ， 针对 品牌 定位 努力,shi,其 流行 时尚 商品化 ； 4 ） 能够 抓住 市场 流行 元素 ， 准确 把握 色彩 、 面料 等 流行 趋势 ， 能 准时 或 提前 按 《 年 、 季度 产品 企划案 》 中 的 产品 开发 计划 配合 设计师 完成 所 负责 系列 的 设计 开发 工作 ； 6,,,,,,,
avonshop.cn,含硼 和 氮化物 成分 ， 有效 吸收 皮肤 多余 油脂 ，,shi,肌肤 不 泛 油光 ， 呈现 丝般 质感,,,,,,,
hongdezk.com,问 ： 有一些 东盟 外交 官称 ， 中方 向 东盟 施压 ，,shi,其 在 东盟 峰会 主席 声明 中 不 提及 可能 使 中方 不满 的 表述 ， 例如 中方 在 南海 填海 造地 、 军事化 等 内容 。,,,,,,,
hongdezk.com,问 ： 有一些 东盟 外交 官称 ， 中方 向 东盟 施压 ， 使 其 在 东盟 峰会 主席 声明 中 不 提及 可能,shi,中方 不满 的 表述 ， 例如 中方 在 南海 填海 造地 、 军事化 等 内容 。,,,,,,,
hongdezk.com,我们 多次 表示 ， 当前 半岛 局势 复杂 敏感 、 高度 紧张 ， 当务之急 是 各 方 共同 努力,shi,局势 实现 降温 。,,,,,,,
alljournals.cn,系统 采用 双对准 光源 以 主观 方式 来,shi,"人眼 对准 , 近 红外光 探测 成像 以 减小 对 人眼 的 刺激 . ",,,,,,,
