id,ResuPred,sentence,pre,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
12323,,對岸 應 可 <讓> 「 台灣 啤酒 」 以 「 台灣 」 註冊商標 。,對岸/n 應/v 可/v,台灣/x 啤酒/n 以/p 台灣/x 註冊商標/n,,,,,,,
12325,,差點 <讓> 消費者 以為 台鹽 產品 是 日本 原裝 進口 。,差點/n,消費者/n 以為/x 台鹽/x 產品/n 是/v 日本/ns 原裝/n 進口/vn,,,,,,,
12328,,政策 應該 要 <讓> 所有 政黨 都 可以 接受 ，,政策/n 應該/v 要/v,所有/b 政黨/n 都/d 可以/c 接受/v,,,,,,,
12333,,如今 外太空一號 僅 需 ８２ 公斤 的 氙氣 就 能 <讓> 引擎 維持 運轉 ，,如今/t 外太空/n 一號/m 僅/zg 需/v 公斤/q 的/uj 氙氣/n 就/d 能/v,引擎/n 維持/v 運轉/vn,,,,,,,
12334,,現代 的 劇場界 打 著 「 <讓> 劇場 成為 像 性 一樣 重要 的 民生 必需品 」 的 旗幟 大力 擴張 戲劇 版圖 的 時候 ，,現代/t 的/uj 劇場/n 界/n 打/v 著/n,劇場/n 成為/x 像/v 性/n 一樣/r 重要/a 的/uj 民生/n 必需品/l 的/uj 旗幟/n 大力/n 擴張/v 戲劇/n 版圖/n 的/uj 時候/n,,,,,,,
12338,,法國 導演 沙法利 （ ＪｅｒｏｍｅＳａｖａｒｙ ） 曾 指出 「 劇場 不 是 也 不 應該 是 文學式 的 呈現 」 、 「 劇場 是 <讓> 觀眾 相互 交流 ，,法國/ns 導演/v 沙/nr 法利/ns 曾/d 指出/v 劇場/n 不/d 是/v 也/d 不/d 應該/v 是/v 文學/n 式/k 的/uj 呈現/v 劇場/n 是/v,觀眾/x 相互/d 交流/n,,,,,,,
12341,,法斯賓達 的 『 行動 劇場 』 及 『 反 劇場 』 企圖 <讓> 觀眾 保持 於 一 個 批判 的 態度 。,法斯賓/ns 達/zg 的/uj 行動/vn 劇場/n 及/c 反/zg 劇場/n 企圖/n,觀眾/x 保持/v 於/nr 一/m 個/zg 批判/v 的/uj 態度/n,,,,,,,
12342,,妳們 儘 可以 在 幻想 中 <讓> 身邊 所有 的 「 父權 幫辦 」 全部 死蹺蹺 ，,妳們/rr 儘/x 可以/c 在/p 幻想/n 中/f,身邊/s 所有/b 的/uj 父權/n 幫辦/v 全部/n 死/v 蹺蹺/a,,,,,,,
12345,,都 覺得 特別 香 、 益發 <讓> 人 餓 。,都/d 覺得/v 特別/d 香/ns 益發/nz,人/n 餓/v,,,,,,,
12348,,我 真 想 <讓> 塔納 看看 這 蝦子 和 幼蕨 的 顏色 。,我/r 真/d 想/v,塔納/nrt 看看/v 這/zg 蝦子/n 和/c 幼/n 蕨/l 的/uj 顏色/n,,,,,,,
12354,,還 教 她 如何 <讓> 後邊 的 頭髮 不會 亂 。,還/d 教/v 她/r 如何/r,後邊/f 的/uj 頭髮/n 不會/v 亂/d,,,,,,,
12355,,梅葆玖 的 演出[+nom] <讓> 她 感動 ，,梅葆玖/nr 的/uj 演出/v nom/eng,她/r 感動/v,,,,,,,
12356,,他 <讓> 葛杭吉 結識 法國 重要 家族 ，,他/r,葛杭吉/x 結識/n 法國/ns 重要/a 家族/nz,,,,,,,
12357,,「 我 想 <讓> 他們 的 最 高 品味 浮現 ，,我/r 想/v,他們/r 的/uj 最/d 高/a 品味/n 浮現/v,,,,,,,
12360,,這些 老 Ｇａｍｅ 可能 <讓> 人 不屑一顧 。,這些/r 老/a 可能/v,人/n 不屑一顧/i,,,,,,,
12362,,他們 <讓> ３０９ 名 老年 癡呆 症 患者 服用 後 ，,他們/r,名/q 老年/t 癡呆/z 症/zg 患者/n 服用/vn 後/f,,,,,,,
12363,,他們 <讓> 實驗 者 分別 服用 ４０ ｍｇ 、 １２０ ｍｇ 與 ２４０ ｍｇ 的 銀杏葉 萃取物 ，,他們/r,實驗/vn 者/k 分別/d 服用/vn 與/zg 的/uj 銀杏葉/nr 萃取/v 物/zg,,,,,,,
12364,,又 是 什麼 <讓> 兩 個 人 相愛 一生 ？,又/d 是/v 什麼/r,兩/m 個/zg 人/n 相愛/v 一生/m,,,,,,,
12370,,卻 無法 <讓> 子孫 世襲 官位 的 一 代 貴族 們 ，,卻/d 無法/n,子孫/nr 世襲/vn 官位/n 的/uj 一/m 代/q 貴族/n 們/k,,,,,,,
12372,,情橋 的 某 一 段 會 突然 崩陷 <讓> 兩 人 落水 ，,情橋/x 的/uj 某/r 一/m 段/q 會/v 突然/ad 崩陷/x,兩/m 人/n 落水/v,,,,,,,
12379,,這 種 技術 可 <讓> 男 同性戀 者 亦 可以 靠 別人 的 卵子 ，,這/zg 種/m 技術/n 可/v,男/n 同性戀/v 者/k 亦/d 可以/c 靠/v 別人/r 的/uj 卵子/n,,,,,,,
12382,,這麼 久 的 時間 足以 <讓> 水分 緩緩 逃離 原地 ，,這麼/r 久/a 的/uj 時間/n 足以/v,水分/n 緩緩/d 逃離/v 原地/n,,,,,,,
12387,,』 他 臉 上 的 大 問號 <讓> 她 忍不住 笑 了 起來 。,他/r 臉/n 上/f 的/uj 大/a 問號/n,她/r 忍不住/v 笑/v 了/ul 起來/v,,,,,,,
12388,,或者 是 他 想 <讓> 一向 寡言 的 她 多 說 些 話 。,或者/c 是/v 他/r 想/v,一向/d 寡言/n 的/uj 她/r 多/m 說/zg 些/q 話/n,,,,,,,
12394,,他 <讓> 他們 期待 著 。,他/r,他們/r 期待/v 著/n,,,,,,,
12396,,我 因此 請 圖書館 <讓> 我 進入 保存 他 日誌 的 特別 房間 。,我/r 因此/c 請/zg 圖書館/n,我/r 進入/v 保存/v 他/r 日誌/ns 的/uj 特別/d 房間/n,,,,,,,
12397,,無法 <讓> 兒子 請 最 好 的 家教 ，,無法/n,兒子/n 請/zg 最/d 好/a 的/uj 家教/nz,,,,,,,
12400,,怎麼 也 不 <讓> 邢千山 把 聽筒 按 上去 ． ． ． ┌ 妳 心臟 不 大 好 ，,怎麼/r 也/d 不/d,邢/nr 千山/ns 把/p 聽筒/n 按/p 上去/t 妳/zg 心臟/n 不/d 大/a 好/a,,,,,,,
12401,,「 那 <讓> 我 幫 妳 檢查 一下 ，,那/r,我/r 幫/v 妳/zg 檢查/vn 一下/m,,,,,,,
12402,,只要 ． ． ． 只要 ． ． ． ． 」 她 那 雙 清亮 的 眼睛 閃出 了 一 種 <讓> 邢千山 感到 似曾相識 的 光亮 。,只要/c 只要/c 她/r 那/r 雙/n 清亮/a 的/uj 眼睛/n 閃出/v 了/ul 一/m 種/m,邢/nr 千山/ns 感到/v 似曾相識/i 的/uj 光亮/a,,,,,,,
12410,,要 拖 著 對手 打 、 <讓> 他 的 場 上 陣容 隨 你 的 變化 而 變動 ，,要/v 拖/v 著/n 對手/v 打/v,他/r 的/uj 場/zg 上/f 陣容/n 隨/v 你/r 的/uj 變化/vn 而/c 變動/vn,,,,,,,
12411,,馬力龍 <讓> 龍隊 保持 三 比 二 領先 的 局面 ，,馬力/n 龍/n,龍隊/x 保持/v 三/m 比/p 二/m 領先/n 的/uj 局面/n,,,,,,,
12413,,近日 她 聽取 同輩 給 她 的 意見 而 呈獻 媽媽 教 我 的 歌 之類 <讓> 大家 都 能 接受 的 曲子 。,近日/t 她/r 聽取/v 同輩/n 給/p 她/r 的/uj 意見/n 而/c 呈獻/v 媽媽/n 教/v 我/r 的/uj 歌/n 之類/r,大家/n 都/d 能/v 接受/v 的/uj 曲子/n,,,,,,,
12415,,林我海 ８０年 ０９月 ２３日 星期一 • 李欽賢 要 <讓> 台灣 風土 再生 • 台北訊 • 強調 要 替 台灣 風景 畫 像 的 李欽賢 ，,林/ng 我海/x 年/m 月/m 日/m 星期一/t 李欽賢/x 要/v,台灣/x 風土/n 再生/v 台北/ns 訊/ng 強調/v 要/v 替/p 台灣/x 風景/n 畫/n 像/v 的/uj 李欽賢/x,,,,,,,
12418,,這 種 表演 型式 可以 <讓> 聲樂家 和 團 平等化 。,這/zg 種/m 表演/v 型式/n 可以/c,聲樂家/n 和/c 團/n 平等/a 化/n,,,,,,,
12421,,以 私人 博物館 的 型態 經營 開放 <讓> 喜愛 中國 文物 的 人 參觀 ，,以/p 私人/n 博物館/n 的/uj 型態/n 經營/vn 開放/v,喜愛/v 中國/ns 文物/n 的/uj 人/n 參觀/n,,,,,,,
12423,,結果 <讓> 他們 大感 訝異 的 是 一切 幾乎 都 是 老樣子 。,結果/n,他們/r 大感/x 訝異/v 的/uj 是/v 一切/r 幾乎/d 都/d 是/v 老樣子/n,,,,,,,
12424,,世人 都 在 等 著 看 • 不 曉得 他 下 一 步 還 會 祭出 什麼 <讓> 美國 招架不了 的 狠招 。,世人/n 都/d 在/p 等/u 著/n 看/v 不/d 曉得/v 他/r 下/f 一/m 步/n 還/d 會/v 祭出/v 什麼/r,美國/ns 招架/n 不了/v 的/uj 狠招/v,,,,,,,
12425,,人質 們 通常 學 著 <讓> 自己 感覺 麻木 ，,人質/n 們/k 通常/d 學/zg 著/n,自己/r 感覺/n 麻木/nr,,,,,,,
12426,,什麼 叫做 小 市民 都 自願 奉獻出 他 的 道路 <讓> 所有 的 馬路 淨空 呀 ，,什麼/r 叫做/v 小/a 市民/n 都/d 自願/d 奉獻/v 出/v 他/r 的/uj 道路/n,所有/b 的/uj 馬路/n 淨空/n 呀/y,,,,,,,
12428,,我 就 能夠 <讓> 那 個 錢 滾 錢 ，,我/r 就/d 能夠/v,那/r 個/zg 錢/n 滾/v 錢/n,,,,,,,
12430,,但 如何 <讓> 您 的 工作 伙伴 產生 品質 意識 呢 ？,但/c 如何/r,您/zg 的/uj 工作/vn 伙伴/n 產生/n 品質/n 意識/n 呢/y,,,,,,,
12435,,藉 著 追求 品質 您 不但 能 <讓> 自己 做到 了 優越 同時 也 會 提昇 產量 和 士氣 。,藉/zg 著/n 追求/v 品質/n 您/zg 不但/c 能/v,自己/r 做到/v 了/ul 優越/a 同時/c 也/d 會/v 提/v 昇/zg 產量/n 和/c 士氣/n,,,,,,,
12438,,該 工會 為 <讓> 一千一百 位 會員 ，,該/r 工會/n 為/zg,一千一百/m 位/q 會員/n,,,,,,,
12443,,這 種 軟體 <讓> 使用 者 可以 上 網路 ，,這/zg 種/m 軟體/n,使用/v 者/k 可以/c 上/f 網路/n,,,,,,,
12445,,應該 想 辦法 <讓> 更多 人 使用 ，,應該/v 想/v 辦法/n,更/d 多/m 人/n 使用/v,,,,,,,
12446,,有(V_2) 人 甚至 把 有(V_2) 版權 的 軟體 放上去 <讓> 大家 使用 ，,有/v V/x 2/x 人/n 甚至/d 把/p 有/v V/x 2/x 版權/n 的/uj 軟體/n 放上去/v,大家/n 使用/v,,,,,,,
12454,,政府 如果 能 <讓> 這 種 氣氛 保持 下去 ，,政府/n 如果/c 能/v,這/zg 種/m 氣氛/n 保持/v 下去/t,,,,,,,
12467,,８ 、 當 疼痛 <讓> 你 無法 忍受 的 時候 。,當/t 疼痛/n,你/r 無法/n 忍受/v 的/uj 時候/n,,,,,,,
12468,,將 台灣 建設成 一 個 能夠 <讓> 知識 工作者 發揮所長 的 園區 ，,將/zg 台灣/x 建設/vn 成/n 一/m 個/zg 能夠/v,知識/v 工作者/n 發揮所長/n 的/uj 園區/n,,,,,,,
12477,,是 思考 「 如何 <讓> 他們 接受 一 個 女性 當 他們 的 主管 」 。,是/v 思考/v 如何/r,他們/r 接受/v 一/m 個/zg 女性/n 當/t 他們/r 的/uj 主管/n,,,,,,,
12478,,「 她 <讓> 檢方 覺得 ，,她/r,檢方/n 覺得/v,,,,,,,
12483,,電子 郵件 <讓> 跨國 企業 的 內部 聯繫 ，,電子/n 郵件/n,跨國/n 企業/n 的/uj 內部/f 聯繫/n,,,,,,,
12489,,如何 <讓> 更多 更 好 的 人才 ，,如何/r,更/d 多/m 更/d 好/a 的/uj 人才/n,,,,,,,
12493,,學習型 組織 的 修練 是 要 <讓> 人類 學習 共同 思考 和 行動 ，,學習型/n 組織/v 的/uj 修練/vn 是/v 要/v,人類/n 學習/v 共同/d 思考/v 和/c 行動/vn,,,,,,,
12497,,「 我們 要 <讓> 員工 有(V_2) 學習 的 能力 ，,我們/r 要/v,員工/n 有/v V/x 2/x 學習/v 的/uj 能力/n,,,,,,,
12498,,「 沒有 其他 的 工具 可以 <讓> 我們 處理 今天 這麼 複雜 的 情境 ，,沒有/v 其他/r 的/uj 工具/n 可以/c,我們/r 處理/v 今天/t 這麼/r 複雜/a 的/uj 情境/n,,,,,,,
12500,,」 ＧＳ 科技 即 因 沒有 <讓> 大多數 的 人 了解 ，,科技/n 即/v 因/p 沒有/v,大多數/m 的/uj 人/n 了解/v,,,,,,,
12502,,他們 錯 在 沒 <讓> 全 公司 的 人 參與 ，,他們/r 錯/v 在/p 沒/v,全/a 公司/n 的/uj 人/n 參與/v,,,,,,,
12515,,新加坡 的 理工 學院 <讓> 課程 跟緊 了 工業界 的 新 發展 ，,新加坡/ns 的/uj 理工/n 學院/n,課程/n 跟緊/v 了/ul 工業界/n 的/uj 新/a 發展/vn,,,,,,,
12519,,教育部 更 進一步 放手 <讓> 八 所 頂尖 的 學校 自主 ，,教育部/n 更/d 進一步/d 放手/v,八/m 所/c 頂尖/n 的/uj 學校/n 自主/v,,,,,,,
12521,,校長 王晴玲 <讓> 她們 隨意 看 喜愛 的 書 ，,校長/n 王晴玲/x,她們/r 隨意/d 看/v 喜愛/v 的/uj 書/zg,,,,,,,
12535,,那 個 我 靠在 他 肩膀 <讓> 他 帶 我 到處 的 景象 ，,那/r 個/zg 我/r 靠/v 在/p 他/r 肩膀/n,他/r 帶/v 我/r 到處/d 的/uj 景象/n,,,,,,,
12537,,目的 無非 是 想 <讓> 作息 有所 依歸 ；,目的/n 無非/c 是/v 想/v,作息/n 有所/n 依歸/v,,,,,,,
12541,,這麼 久 的 時間 足以 <讓> 水分 緩緩 逃離 原地 ，,這麼/r 久/a 的/uj 時間/n 足以/v,水分/n 緩緩/d 逃離/v 原地/n,,,,,,,
12544,,一 個 可能 帶來 創新 內涵 的 方向 是 <讓> 文字 與 圖案 相互 激盪出 「 另 一 層 意義 」 ，,一/m 個/zg 可能/v 帶來/v 創新/v 內涵/n 的/uj 方向/n 是/v,文字/n 與/zg 圖案/n 相互/d 激盪/v 出/v 另/r 一/m 層/q 意義/n,,,,,,,
12545,,功能性 核磁共振 （ fMRI ） 的 儀器 可以 <讓> 我們 在 「 線上 」 （ on-line ） 即時 看到 人們 大腦 在 解決 問題 時 各 部位 活化 的 情形 ，,功能性/n 核磁共振/l fMRI/eng 的/uj 儀器/n 可以/c,我們/r 在/p 線上/x on/eng line/eng 即時/c 看到/v 人們/n 大腦/n 在/p 解決/v 問題/n 時/zg 各/r 部位/n 活化/vn 的/uj 情形/n,,,,,,,
12554,,而 在 她 字裡行間 總是 <讓> 人 感覺 簡單 樸素 、 是非 分明 的 人生 乃 人間 至高 的 意境 。,而/c 在/p 她/r 字裡/x 行間/n 總是/c,人/n 感覺/n 簡單/a 樸素/nr 是非/v 分明/v 的/uj 人生/n 乃/v 人間/n 至/p 高/a 的/uj 意境/n,,,,,,,
12560,,如何 <讓> 父親 就 這麼 放開 她 的 手 ，,如何/r,父親/n 就/d 這麼/r 放開/v 她/r 的/uj 手/n,,,,,,,
12561,,可 我 也 擁有 不 <讓> 妳 愛 的 權利 。,可/v 我/r 也/d 擁有/v 不/d,妳/zg 愛/zg 的/uj 權利/n,,,,,,,
12566,,我 有(V_2) 不 <讓> 妳 愛 的 權利 。,我/r 有/v V/x 2/x 不/d,妳/zg 愛/zg 的/uj 權利/n,,,,,,,
12568,,包含 那 個 連 它 自己 都 不 想 <讓> 妳 擁有 的 玩具 。,包含/v 那/r 個/zg 連/nr 它/r 自己/r 都/d 不/d 想/v,妳/zg 擁有/v 的/uj 玩具/n,,,,,,,
12571,,因為 看診 的 費用 會 <讓> 我 沒有 飯 吃 。,因為/x 看診/x 的/uj 費用/n 會/v,我/r 沒有/v 飯/n 吃/v,,,,,,,
12572,,「 為什麼 我 會 <讓> 自己 變成 這 副 模樣 ？,為/zg 什麼/r 我/r 會/v,自己/r 變成/v 這/zg 副/b 模樣/n,,,,,,,
12574,,而且 我 想 <讓> 人 知道 。,而且/c 我/r 想/v,人/n 知道/v,,,,,,,
12582,,就 像是 我 <讓> 妳 感受 的 冷漠 ，,就/d 像是/v 我/r,妳/zg 感受/v 的/uj 冷漠/n,,,,,,,
12589,,我 想要 <讓> 妳 明白 ，,我/r 想要/v,妳/zg 明白/nr,,,,,,,
12591,,我 選擇 的 是 <讓> 自己 最 好過 的 方式 ，,我/r 選擇/v 的/uj 是/v,自己/r 最/d 好過/x 的/uj 方式/n,,,,,,,
12597,,它 <讓> 我們 面對 自己 的 偏見 ，,它/r,我們/r 面對/v 自己/r 的/uj 偏見/v,,,,,,,
12601,,更何況 家長 更 不 可能 <讓> 孩子 看 電視 看到 節目 結束 時 的 「 唱 國歌 」 。,更何況/l 家長/n 更/d 不/d 可能/v,孩子/n 看/v 電視/n 看到/v 節目/n 結束/v 時/zg 的/uj 唱/v 國歌/n,,,,,,,
12608,,有(V_2) 個 女 同學 竟然 <讓> 大家 知道 她 喜歡 某 個 男生 ，,有/v V/x 2/x 個/zg 女/b 同學/n 竟然/d,大家/n 知道/v 她/r 喜歡/v 某/r 個/zg 男生/n,,,,,,,
12614,,他 收留 男孩 <讓> 他 在 水晶店 裡 工作 。,他/r 收留/v 男孩/n,他/r 在/p 水晶/n 店/n 裡/zg 工作/vn,,,,,,,
12615,,正 是 它 的 力量 <讓> 兩 對 眼波 交會 ，,正/d 是/v 它/r 的/uj 力量/n,兩/m 對/p 眼波/n 交會/n,,,,,,,
12617,,他 對 她 的 愛 將 <讓> 他 有(V_2) 能力 找到 世界 上 每 一 處 寶藏 。,他/r 對/p 她/r 的/uj 愛/zg 將/zg,他/r 有/v V/x 2/x 能力/n 找到/v 世界/n 上/f 每/zg 一/m 處/n 寶藏/nr,,,,,,,
12625,,他 就 <讓> 整個 集集 跟 著 他 回來 喊 累 ，,他/r 就/d,整個/b 集集/x 跟/p 著/n 他/r 回來/v 喊/v 累/a,,,,,,,
12627,,將 會 突然 死去 般 神秘 而 沈默 -- 深怕 <讓> 世界 知道 了 他們 不 該 知道 的 。,將/zg 會/v 突然/ad 死去/v 般/u 神秘/a 而/c 沈默/nr 深怕/a,世界/n 知道/v 了/ul 他們/r 不/d 該/r 知道/v 的/uj,,,,,,,
12628,,存在 著 <讓> 她 繼續 對 一 種 鋸齒狀 的 真理 的 思考 。,存在/v 著/n,她/r 繼續/v 對/p 一/m 種/m 鋸齒狀/nz 的/uj 真理/n 的/uj 思考/v,,,,,,,
12633,,就 像 「 精神 食糧 」 總 <讓> 我 費解 其中 意涵 奧意 。,就/d 像/v 精神/n 食糧/n 總/zg,我/r 費解/v 其中/r 意涵/n 奧意/x,,,,,,,
12634,,然後 在 沒有 人 的 地方 慢慢 的 <讓> 她 現身 ，,然後/c 在/p 沒有/v 人/n 的/uj 地方/n 慢慢/d 的/uj,她/r 現身/n,,,,,,,
12638,,他 向來 是 <讓> 她 三 分 。,他/r 向來/v 是/v,她/r 三/m 分/v,,,,,,,
12640,,有(V_2) 各式各樣 的 水果 <讓> 我 選擇 ，,有/v V/x 2/x 各式各樣/l 的/uj 水果/n,我/r 選擇/v,,,,,,,
12651,,那 一 陣 苦唇味 <讓> 人 怎樣 也 無法 忘懷 。,那/r 一/m 陣/n 苦唇味/x,人/n 怎樣/r 也/d 無法/n 忘懷/v,,,,,,,
12652,,濃厚 的 酒精 已經 <讓> 人 醉 得 不 知道 「 今夕 是 何 夕 」 ，,濃厚/a 的/uj 酒精/n 已經/d,人/n 醉/v 得/ud 不/d 知道/v 今夕/t 是/v 何/r 夕/tg,,,,,,,
12659,,你 說話 的 腔調 是否 <讓> 他 覺得 刺耳 ？,你/r 說話/v 的/uj 腔調/n 是否/v,他/r 覺得/v 刺耳/n,,,,,,,
12660,,他 怎麼 老 喜歡 講 一些 明明 就 <讓> 人 冷 的 打哆嗦 的 笑話 ？,他/r 怎麼/r 老/a 喜歡/v 講/zg 一些/m 明明/t 就/d,人/n 冷/a 的/uj 打哆嗦/v 的/uj 笑話/n,,,,,,,
12661,,你 覺得 他 的 手 汗 <讓> 你 必須 打上 三 次 肥皂 才 洗 的 乾淨 ，,你/r 覺得/v 他/r 的/uj 手/n 汗/zg,你/r 必須/d 打上/v 三/m 次/q 肥皂/n 才/d 洗/v 的/uj 乾淨/a,,,,,,,
12662,,每 回 一 看到 黑白 交錯 的 琴鍵 就 <讓> 我 想到 妳 喲 ，,每/zg 回/v 一/m 看到/v 黑白/z 交錯/v 的/uj 琴鍵/n 就/d,我/r 想到/v 妳/zg 喲/zg,,,,,,,
12663,,我 莫名 尋找 當初 <讓> 我 瞬間 感動 的 那 張 CD 。,我/r 莫名/v 尋找/v 當初/t,我/r 瞬間/t 感動/v 的/uj 那/r 張/zg CD/eng,,,,,,,
12664,,就 只有 前奏 <讓> 人 印象深刻 而已 ，,就/d 只有/c 前奏/n,人/n 印象/n 深刻/d 而已/y,,,,,,,
12666,,知識 考掘學 可能 有(V_2) 一些 方法 <讓> 你 重建 記憶 ，,知識/v 考掘學/x 可能/v 有/v V/x 2/x 一些/m 方法/n,你/r 重建/a 記憶/n,,,,,,,
12668,,內容 是 描寫 泰隆 一家人 為了 <讓> 正在 戒 毒 的 母親 安心 養病 ，,內容/n 是/v 描寫/v 泰隆/x 一家人/n 為/zg 了/ul,正在/t 戒/n 毒/zg 的/uj 母親/n 安心/v 養病/n,,,,,,,
12671,,授課[+nom] 方法 就 是 <讓> 學生 不斷 演算 考古題 以 訓練 解題[+nom] 能力 。,授課/v nom/eng 方法/n 就/d 是/v,學生/n 不斷/d 演算/v 考古題/n 以/p 訓練/vn 解題/n nom/eng 能力/n,,,,,,,
12674,,學校 只 <讓> 有(V_2) 載 人 的 計程車 進入 校 內 ，,學校/n 只/d,有/v V/x 2/x 載/v 人/n 的/uj 計程車/n 進入/v 校/ng 內/n,,,,,,,
12685,,這樣 的 校園 很 難 <讓> 學童 快樂 的 在 其 間 學習 ，,這樣/r 的/uj 校園/n 很/zg 難/zg,學童/n 快樂/a 的/uj 在/p 其/r 間/f 學習/v,,,,,,,
12692,,評選 結果 也 <讓> 人 感受到 科技 世界 殘酷 的 現實 ，,評選/v 結果/n 也/d,人/n 感受/v 到/v 科技/n 世界/n 殘酷/a 的/uj 現實/n,,,,,,,
12695,,無法 <讓> 其他 人 表示 看法 。,無法/n,其他/r 人/n 表示/v 看法/v,,,,,,,
12708,,「 那 <讓> 我 再 作 另 一 個 提議 ，,那/r,我/r 再/d 作/v 另/r 一/m 個/zg 提議/v,,,,,,,
12724,,她 已 精靈 地 不 <讓> 我 把 話 說出 ，,她/r 已/d 精靈/n 地/uv 不/d,我/r 把/p 話/n 說出/v,,,,,,,
12733,,國家 公園 的 義務 解說員 制度 <讓> 您 有(V_2) 機會 成為 人類 與 大自然 間 的 橋樑 。,國家/n 公園/n 的/uj 義務/n 解說員/n 制度/n,您/zg 有/v V/x 2/x 機會/n 成為/x 人類/n 與/zg 大自然/d 間/f 的/uj 橋樑/n,,,,,,,
12735,,解說員 必須 用 最 簡單 的 語言 <讓> 他們 了解 。,解說員/n 必須/d 用/p 最/d 簡單/a 的/uj 語言/n,他們/r 了解/v,,,,,,,
12738,,勵馨 基金會 發起 「 <讓> 社會 做 她們 的 母親 」 招募 義工 後援會 ，,勵馨/x 基金會/n 發起/v,社會/n 做/v 她們/r 的/uj 母親/n 招募/v 義工/n 後援會/j,,,,,,,
12739,,女書店 為了 <讓> 更多 人 認識 這 個 領域 ，,女/b 書店/n 為/zg 了/ul,更/d 多/m 人/n 認識/v 這/zg 個/zg 領域/n,,,,,,,
12740,,反而 會 因 此 事件 而 <讓> 各 校 的 行政 及 教學 單位 引以為鑑 ，,反而/c 會/v 因/p 此/zg 事件/n 而/c,各/r 校/ng 的/uj 行政/n 及/c 教學/n 單位/n 引以/v 為/zg 鑑/p,,,,,,,
12741,,我 覺得 大學 校園 應該 是 一 個 <讓> 學生 專心 求學 的 學術 場所 ，,我/r 覺得/v 大學/n 校園/n 應該/v 是/v 一/m 個/zg,學生/n 專心/n 求學/v 的/uj 學術/n 場所/n,,,,,,,
12743,,「 文學 的 訓練 <讓> 我 的 影評 看起來 不 像 是 出自 年輕人 的 手 」 ，,文學/n 的/uj 訓練/vn,我/r 的/uj 影評/vn 看起來/v 不/d 像/v 是/v 出自/v 年輕人/n 的/uj 手/n,,,,,,,
12748,,希望 能 說服 他們 <讓> 孩子 去 就讀 這些 學校 。,希望/v 能/v 說服/v 他們/r,孩子/n 去/v 就讀/v 這些/r 學校/n,,,,,,,
12749,,希望 能 說服 他們 <讓> 孩子 去 就讀 這些 學校 。,希望/v 能/v 說服/v 他們/r,孩子/n 去/v 就讀/v 這些/r 學校/n,,,,,,,
12754,,院方 是否 能 考慮 <讓> 部分 醫學生 住在 法管 宿舍 ，,院方/n 是否/v 能/v 考慮/v,部分/n 醫學生/n 住/v 在/p 法管/x 宿舍/n,,,,,,,
12755,,由 學生 宿舍 自治會 向 校方 建議 最好 不要 <讓> 醫學院 學生 住進 法學院 宿舍 。,由/p 學生/n 宿舍/n 自治/v 會/v 向/p 校方/n 建議/n 最好/a 不要/df,醫學院/n 學生/n 住進/x 法學院/nt 宿舍/n,,,,,,,
12758,,此 制度 可 <讓> 入學 的 體育 資優生 繼續 在 大學 的 球隊 練習 ，,此/zg 制度/n 可/v,入學/n 的/uj 體育/vn 資優生/n 繼續/v 在/p 大學/n 的/uj 球隊/n 練習/v,,,,,,,
12761,,因此 並非 總統府 使用 公費 <讓> 翠山莊 加蓋 樓層 。,因此/c 並非/c 總統府/n 使用/v 公費/n,翠/nr 山莊/ns 加蓋/v 樓層/n,,,,,,,
12765,,台北 市長 馬英九 原 希望 <讓> 國民黨 主席 連戰 能 參與 昨日 舉行 的 台灣 文化 協會 八十 周年 紀念會 ，,台北/ns 市長/n 馬英九/nr 原/n 希望/v,國民黨/nt 主席/n 連戰/v 能/v 參與/v 昨日/t 舉行/v 的/uj 台灣/x 文化/n 協會/n 八十/m 周年/t 紀念會/n,,,,,,,
12769,,此 項 政策 可 <讓> 公費生 直接 留在 原 服務 學校 ，,此/zg 項/n 政策/n 可/v,公費生/n 直接/ad 留在/v 原/n 服務/vn 學校/n,,,,,,,
12774,,但是 裁定 結果 還是 <讓> 他們 希望 落空 。,但是/c 裁定/v 結果/n 還是/c,他們/r 希望/v 落空/n,,,,,,,
12776,,由 二 位 保母 抱 著 夏娃 、 麗琪 貼近 玻璃 <讓> 遊客 近距離 欣賞 。,由/p 二/m 位/q 保母/x 抱/v 著/n 夏娃/nr 麗琪/x 貼近/v 玻璃/n,遊客/n 近距離/l 欣賞/v,,,,,,,
